material_id,Material,description,Size,Fuel,source,type,id,unit,province_state,city,year,material_cost,labour_cost,equipment_cost,material_op_factor,labour_op_factor,equipment_op_factor,comments,material_mult,labour_mult
905,WaterElec,"Commercial electric water heater, 100F degree rise, 30 kW, 123 gph (US), 480 V, 600 gallon (US)",30,600,rs-means,Unit,171268,,,,,,,,,,,,1,1
906,WaterElec,"Commercial electric water heater, 100F degree rise, 300 kW, 1230 gph (US), 480 V, 600 gallon (US)",300,600,rs-means,Unit,171269,,,,,,,,,,,,1,1
907,WaterElec,"Commercial electric water heater, 100F degree rise, 30 kW, 123 gph (US), 480 V, 700 gallon (US)",30,700,rs-means,Unit,171270,,,,,,,,,,,,1,1
908,WaterElec,"Commercial electric water heater, 100F degree rise, 300 kW, 1230 gph (US), 480 V, 700 gallon (US)",300,700,rs-means,Unit,171271,,,,,,,,,,,,1,1
909,WaterElec,"Commercial electric water heater, 100F degree rise, 60 kW, 245 gph (US), 480 V, 800 gallon (US)",60,800,rs-means,Unit,171272,,,,,,,,,,,,1,1
910,WaterElec,"Commercial electric water heater, 100F degree rise, 300 kW, 1230 gph (US), 480 V, 800 gallon (US)",300,800,rs-means,Unit,171273,,,,,,,,,,,,1,1
911,WaterElec,"Commercial electric water heater, 100F degree rise, 60 kW, 245 gph (US), 480 V, 1000 gallon (US)",60,1000,rs-means,Unit,171274,,,,,,,,,,,,1,1
912,WaterElec,"Commercial electric water heater, 100F degree rise, 480 kW, 1970 gph (US), 480 V, 1000 gallon (US)",480,1000,rs-means,Unit,171275,,,,,,,,,,,,1,1
913,WaterElec,"Commercial electric water heater, 100F degree rise, 60 kW, 245 gph (US), 480 V, 1200 gallon (US)",60,1200,rs-means,Unit,171276,,,,,,,,,,,,1,1
914,WaterElec,"Commercial electric water heater, 100F degree rise, 480 kW, 1970 gph (US), 480 V, 1200 gallon (US)",480,1200,rs-means,Unit,171277,,,,,,,,,,,,1,1
915,WaterElec,"Commercial electric water heater, 100F degree rise, 60 kW, 245 gph (US), 480 V, 1500 gallon (US)",60,1500,rs-means,Unit,171278,,,,,,,,,,,,1,1
916,WaterElec,"Commercial electric water heater, 100F degree rise, 480 kW, 1970 gph (US), 480 V, 1500 gallon (US)",480,1500,rs-means,Unit,171279,,,,,,,,,,,,1,1
917,WaterGas,"Commercial gas water heater, 22 kW, 73 gph (US), excludes vent",22,,rs-means,Unit,171280,,,,,,,,,,,,1,1
918,WaterGas,"Commercial gas water heater, 29 kW, 95 gph (US), excludes vent",29,,rs-means,Unit,171281,,,,,,,,,,,,1,1
919,WaterGas,"Commercial gas water heater, 35 kW, 110 gph (US), excludes vent",35,,rs-means,Unit,171282,,,,,,,,,,,,1,1
920,WaterGas,"Commercial gas water heater, 35 kW, 115 gph (US), excludes vent",35,,rs-means,Unit,171283,,,,,,,,,,,,1,1
921,WaterGas,"Commercial gas water heater, 41 kW, 130 gph (US), excludes vent",41,,rs-means,Unit,171284,,,,,,,,,,,,1,1
922,WaterGas,"Commercial gas water heater, 45 kW, 150 gph (US), excludes vent",45,,rs-means,Unit,171285,,,,,,,,,,,,1,1
923,WaterGas,"Commercial gas water heater, 53 kW, 170 gph (US), excludes vent",53,,rs-means,Unit,171286,,,,,,,,,,,,1,1
924,WaterGas,"Commercial gas water heater, 59 kW, 192 gph (US), excludes vent",59,,rs-means,Unit,171287,,,,,,,,,,,,1,1
925,WaterGas,"Commercial gas water heater, 73 kW, 245 gph (US), excludes vent",73,,rs-means,Unit,171288,,,,,,,,,,,,1,1
926,WaterGas,"Commercial gas water heater, 76 kW, 250 gph (US), excludes vent",76,,rs-means,Unit,171289,,,,,,,,,,,,1,1
927,WaterGas,"Commercial gas water heater, 106 kW, 360 gph (US), excludes vent",106,,rs-means,Unit,171290,,,,,,,,,,,,1,1
928,WaterGas,"Commercial gas water heater, 147 kW, 480 gph (US), excludes vent",147,,rs-means,Unit,171291,,,,,,,,,,,,1,1
929,WaterGas,"Commercial gas water heater, 212 kW, 690 gph (US), excludes vent",212,,rs-means,Unit,171292,,,,,,,,,,,,1,1
930,WaterOil,"Commerical oil-fired water heater, 41 kW, 135 gph (US), 140 gallons (US)",41,140,rs-means,Unit,171293,,,,,,,,,,,,1,1
931,WaterOil,"Commerical oil-fired water heater, 58 kW, 191 gph (US), 140 gallons (US)",58,140,rs-means,Unit,171294,,,,,,,,,,,,1,1
932,WaterOil,"Commerical oil-fired water heater, 75 kW, 247 gph (US), 140 gallons (US)",75,140,rs-means,Unit,171295,,,,,,,,,,,,1,1
933,WaterOil,"Commerical oil-fired water heater, 79 kW, 259 gph (US), 140 gallons (US)",79,140,rs-means,Unit,171296,,,,,,,,,,,,1,1
934,WaterOil,"Commerical oil-fired water heater, 117 kW, 384 gph (US), 140 gallons (US)",117,140,rs-means,Unit,171297,,,,,,,,,,,,1,1
935,WaterOil,"Commerical oil-fired water heater, 158 kW, 519 gph (US), 140 gallons (US)",158,140,rs-means,Unit,171298,,,,,,,,,,,,1,1
936,WaterOil,"Commerical oil-fired water heater, 211 kW, 691 gph (US), 140 gallons (US)",211,140,rs-means,Unit,171299,,,,,,,,,,,,1,1
937,WaterOil,"Commerical oil-fired water heater, 88 kW, 288 gph (US), 221 gallons (US)",88,221,rs-means,Unit,171300,,,,,,,,,,,,1,1
938,WaterOil,"Commerical oil-fired water heater,175.8 kW, 576 gph (US), 221 gallons (US)",175.8,221,rs-means,Unit,171301,,,,,,,,,,,,1,1
939,WaterOil,"Commerical oil-fired water heater, 234.4 kW, 768 gph (US), 221 gallons (US)",234.4,221,rs-means,Unit,171302,,,,,,,,,,,,1,1
940,WaterOil,"Commerical oil-fired water heater, 292 kW, 960 gph (US), 201 gallons (US)",293,201,rs-means,Unit,171303,,,,,,,,,,,,1,1
941,WaterOil,"Commerical oil-fired water heater, 366 kW, 1200 gph (US), 201 gallons (US)",366,201,rs-means,Unit,171304,,,,,,,,,,,,1,1
942,WaterOil,"Commerical oil-fired water heater, 440 kW, 1441 gph (US), 201 gallons (US)",440,201,rs-means,Unit,171305,,,,,,,,,,,,1,1
943,WaterOil,"Commerical oil-fired water heater, 175.8 kW, 576 gph (US), 411 gallons (US)",175.8,411,rs-means,Unit,171306,,,,,,,,,,,,1,1
944,WaterOil,"Commerical oil-fired water heater, 234 kW, 768 gph (US), 411 gallons (US)",234,411,rs-means,Unit,171307,,,,,,,,,,,,1,1
945,WaterOil,"Commerical oil-fired water heater, 293 kW, 960 gph (US), 411 gallons (US)",293,411,rs-means,Unit,171308,,,,,,,,,,,,1,1
946,WaterOil,"Commerical oil-fired water heater, 366 kW, 1200 gph (US), 411 gallons (US)",366,411,rs-means,Unit,171309,,,,,,,,,,,,1,1
947,WaterOil,"Commerical oil-fired water heater, 440 kW, 1441 gph (US), 397 gallons (US)",440,397,rs-means,Unit,171310,,,,,,,,,,,,1,1
948,WaterOil,"Commerical oil-fired water heater, 513 kW, 1681 gph (US), 397 gallons (US)",513,397,rs-means,Unit,171311,,,,,,,,,,,,1,1
949,WaterOil,"Commerical oil-fired water heater, 586 kW, 1921 gph (US), 397 gallons (US)",586,397,rs-means,Unit,171312,,,,,,,,,,,,1,1
950,WaterOil,"Commerical oil-fired water heater, 659 kW, 2161 gph (US), 375 gallons (US)",659,375,rs-means,Unit,171313,,,,,,,,,,,,1,1
951,WaterOil,"Commerical oil-fired water heater, 732.5 kW, 2401 gph (US), 375 gallons (US)",732.5,375,rs-means,Unit,171314,,,,,,,,,,,,1,1
952,Airtowaterhp,"Air to water heat pump, single package, excludes storage tank, 35.5 MBH water heating, 2.3 ton cooling air",,,rs-means,Unit,171315,each,,,,,,,,,,,1,1
953,Airtowaterhp,"Air to water heat pump, single package, excludes storage tank, 58 MBH water heating, 3.8 ton cooling air",,,rs-means,Unit,171316,each,,,,,,,,,,,1,1
954,Airtowaterhp,"Air to water heat pump, single package, excludes storage tank, 76 MBH water heating, 4.9 ton cooling air",,,rs-means,Unit,171317,each,,,,,,,,,,,1,1
955,Airtowaterhp,"Air to water heat pump, single package, excludes storage tank, 98 MBH water heating, 6.5 ton cooling air",,,rs-means,Unit,171318,each,,,,,,,,,,,1,1
956,Airtowaterhp,"Air to water heat pump, single package, excludes storage tank, 113 MBH water heating, 7.4 ton cooling air",,,rs-means,Unit,171319,each,,,,,,,,,,,1,1
957,Airtowaterhp,"Air to water heat pump, single package, excludes storage tank, 142 MBH water heating, 9.2 ton cooling air",,,rs-means,Unit,171320,each,,,,,,,,,,,1,1
958,Airtowaterhp,"Air to water heat pump, single package, excludes storage tank, 171 MBH water heating, 11.1 ton cooling air",,,rs-means,Unit,171321,each,,,,,,,,,,,1,1
959,ERV,Packaged ERV wheel with controls,1000,,rs-means,Unit,171322,each,,,,,,,,,,,1,1
960,ERV,Packaged ERV wheel with controls,2000,,rs-means,Unit,171323,each,,,,,,,,,,,1,1
961,ERV,Packaged ERV wheel with controls,4000,,rs-means,Unit,171324,each,,,,,,,,,,,1,1
962,ERV,Packaged ERV wheel with controls,6000,,rs-means,Unit,171325,each,,,,,,,,,,,1,1
963,ERV,Packaged ERV wheel with controls,8000,,rs-means,Unit,171326,each,,,,,,,,,,,1,1
964,ERV,Packaged ERV wheel with controls,10000,,rs-means,Unit,171327,each,,,,,,,,,,,1,1
965,ERV,Packaged ERV wheel with controls,20000,,rs-means,Unit,171328,each,,,,,,,,,,,1,1
966,ERV,Packaged ERV wheel with controls,25000,,rs-means,Unit,171329,each,,,,,,,,,,,1,1
967,ERV,Packaged ERV wheel with controls,30000,,rs-means,Unit,171330,each,,,,,,,,,,,1,1
968,ERV,Packaged ERV wheel with controls,40000,,rs-means,Unit,171331,each,,,,,,,,,,,1,1
969,ERV,Packaged ERV wheel with controls,50000,,rs-means,Unit,171332,each,,,,,,,,,,,1,1
970,HeatPipe,"Air to Air Heat Pipe Heat Exchanger, Glycol, 50% efficient, 100 MBTUH (29 kW)",1700,,rs-means,Unit,171333,each,,,,,,,,,,,1,1
971,HeatPipe,"Air to Air Heat Pipe Heat Exchanger, Glycol, 50% efficient, 160 MBTUH (47 kW)",2700,,rs-means,Unit,171334,each,,,,,,,,,,,1,1
972,HeatPipe,"Air to Air Heat Pipe Heat Exchanger, Glycol, 50% efficient, 620 MBTUH (182 kW)",4000,,rs-means,Unit,171335,each,,,,,,,,,,,1,1
973,ValvesGate,"Valves, bronze, gate, non-rising stem, threaded, class 150, 1/4""",0.25,,rs-means,Unit,171336,each,,,,,,,,,,,1,1
974,ValvesGate,"Valves, bronze, gate, non-rising stem, threaded, class 150, 3/8""",0.33,,rs-means,Unit,171337,each,,,,,,,,,,,1,1
975,ValvesGate,"Valves, bronze, gate, non-rising stem, threaded, class 150, 1/2""",0.5,,rs-means,Unit,171338,each,,,,,,,,,,,1,1
976,ValvesGate,"Valves, bronze, gate, non-rising stem, threaded, class 150, 2.5""",2.5,,rs-means,Unit,171339,each,,,,,,,,,,,1,1
977,ValvesGate,"Valves, bronze, gate, non-rising stem, threaded, class 150, 3""",3,,rs-means,Unit,171340,each,,,,,,,,,,,1,1
978,Shutoff,"Valve, brass, ball, shut-off with a union connection, threaded with strainer (diameter in inches)",0.5,,rs-means,Unit,171341,each,,,,,,,,,,,1,1
979,Shutoff,"Valve, brass, ball, shut-off with a union connection, threaded with strainer (diameter in inches)",0.75,,rs-means,Unit,171342,each,,,,,,,,,,,1,1
980,Shutoff,"Valve, brass, ball, shut-off with a union connection, threaded with strainer (diameter in inches)",1,,rs-means,Unit,171343,each,,,,,,,,,,,1,1
981,Shutoff,"Valve, brass, ball, shut-off with a union connection, threaded with strainer (diameter in inches)",1.25,,rs-means,Unit,171344,each,,,,,,,,,,,1,1
982,Shutoff,"Valve, brass, ball, shut-off with a union connection, threaded with strainer (diameter in inches)",1.5,,rs-means,Unit,171345,each,,,,,,,,,,,1,1
983,Shutoff,"Valve, brass, ball, shut-off with a union connection, threaded with strainer (diameter in inches)",2,,rs-means,Unit,171346,each,,,,,,,,,,,1,1
984,PipeInsulation,"Insulation, pipe covering (price copper tube one size less than I.P.S.), fiberglass with all service jacket, 1"" wall, 1/2"" iron pipe size",0.5,,rs-means,Unit,171347,L.F.,,,,,,,,,,,1,1
985,FlexPipe,"Stainless steel braided, threaded on both ends ( 12 inches long, diameter in inches) ",0.5,,rs-means,Unit,171348,each,,,,,,,,,,,1,1
986,FlexPipe,"Stainless steel braided, threaded on both ends ( 12 inches long, diameter in inches) ",0.75,,rs-means,Unit,171349,each,,,,,,,,,,,1,1
987,FlexPipe,"Stainless steel braided, threaded on both ends ( 12 inches long, diameter in inches) ",1,,rs-means,Unit,171350,each,,,,,,,,,,,1,1
988,FlexPipe,"Stainless steel braided, threaded on both ends ( 12 inches long, diameter in inches) ",1.25,,rs-means,Unit,171351,each,,,,,,,,,,,1,1
989,CopperPipeTee,"Tee, copper, wrought, copper x copper, 1/2""",0.5,,rs-means,Unit,171352,each,,,,,,,,,,,1,1
990,SteelPipeElbow,"Elbow, 90 Deg., steel, malleable iron, black, straight, threaded, 150 lb., 3""",3,,rs-means,Unit,171353,each,,,,,,,,,,,1,1
991,SteelPipeElbow,"Elbow, 90 Deg., steel, malleable iron, black, straight, threaded, 150 lb., 3-1/2""",3.5,,rs-means,Unit,171354,each,,,,,,,,,,,1,1
992,SteelPipeElbow,"Elbow, 90 Deg., steel, malleable iron, black, straight, threaded, 150 lb., 4""",4,,rs-means,Unit,171355,each,,,,,,,,,,,1,1
993,SteelPipeTee,"Tee, steel, malleable iron, black, straight, threaded, 150 lb., 1/2""",0.5,,rs-means,Unit,171356,each,,,,,,,,,,,1,1
994,SteelPipeTee,"Tee, steel, malleable iron, black, straight, threaded, 150 lb., 3""",3,,rs-means,Unit,171357,each,,,,,,,,,,,1,1
995,SteelPipeTee,"Tee, steel, malleable iron, black, straight, threaded, 150 lb., 3-1/2""",3.5,,rs-means,Unit,171358,each,,,,,,,,,,,1,1
996,SteelPipeTee,"Tee, steel, malleable iron, black, straight, threaded, 150 lb., 4""",4,,rs-means,Unit,171359,each,,,,,,,,,,,1,1
997,SteelPipeTeeRed,"Tee, steel, malleable iron, black, reducing on the outlet, threaded, 150 lb., 1/5""",0.5,,rs-means,Unit,171360,each,,,,,,,,,,,1,1
998,SteelPipeTeeRed,"Tee, steel, malleable iron, black, reducing on the outlet, threaded, 150 lb., 1-1/4""",1.25,,rs-means,Unit,171361,each,,,,,,,,,,,1,1
999,SteelPipeTeeRed,"Tee, steel, malleable iron, black, reducing on the outlet, threaded, 150 lb., 1-1/2""",1.5,,rs-means,Unit,171362,each,,,,,,,,,,,1,1
1000,SteelPipeTeeRed,"Tee, steel, malleable iron, black, reducing on the outlet, threaded, 150 lb., 2-1/2""",2.5,,rs-means,Unit,171363,each,,,,,,,,,,,1,1
1001,SteelPipeTeeRed,"Tee, steel, malleable iron, black, reducing on the outlet, threaded, 150 lb., 3""",3,,rs-means,Unit,171364,each,,,,,,,,,,,1,1
1002,SteelPipeTeeRed,"Tee, steel, malleable iron, black, reducing on the outlet, threaded, 150 lb., 3-1/2""",3.5,,rs-means,Unit,171365,each,,,,,,,,,,,1,1
1003,SteelPipeTeeRed,"Tee, steel, malleable iron, black, reducing on the outlet, threaded, 150 lb., 4""",4,,rs-means,Unit,171366,each,,,,,,,,,,,1,1
1004,SteelPipeRed,"Reducer, steel, malleable iron, black, concentric, threaded, 150 lb., 1/2""",0.5,,rs-means,Unit,171367,each,,,,,,,,,,,1,1
1005,SteelPipeRed,"Reducer, steel, malleable iron, black, concentric, threaded, 150 lb., 1""",1,,rs-means,Unit,171368,each,,,,,,,,,,,1,1
1006,SteelPipeRed,"Reducer, steel, malleable iron, black, concentric, threaded, 150 lb., 1-1/2""",1.5,,rs-means,Unit,171369,each,,,,,,,,,,,1,1
1007,SteelPipeRed,"Reducer, steel, malleable iron, black, concentric, threaded, 150 lb., 2-1/2""",2.5,,rs-means,Unit,171370,each,,,,,,,,,,,1,1
1008,SteelPipeRed,"Reducer, steel, malleable iron, black, concentric, threaded, 150 lb., 3""",3,,rs-means,Unit,171371,each,,,,,,,,,,,1,1
1009,SteelPipeRed,"Reducer, steel, malleable iron, black, concentric, threaded, 150 lb., 3-1/2""",3.5,,rs-means,Unit,171372,each,,,,,,,,,,,1,1
1010,SteelPipeRed,"Reducer, steel, malleable iron, black, concentric, threaded, 150 lb., 4""",4,,rs-means,Unit,171373,each,,,,,,,,,,,1,1
1011,SteelPipeCap,"Cap, steel, malleable iron, black, threaded, 150 lb., 1/2""",0.5,,rs-means,Unit,171374,each,,,,,,,,,,,1,1
1012,SteelPipeCap,"Cap, steel, malleable iron, black, threaded, 150 lb., 1""",1,,rs-means,Unit,171375,each,,,,,,,,,,,1,1
1013,SteelPipeCap,"Cap, steel, malleable iron, black, threaded, 150 lb., 1-1/2""",1.5,,rs-means,Unit,171376,each,,,,,,,,,,,1,1
1014,SteelPipeCap,"Cap, steel, malleable iron, black, threaded, 150 lb., 2""",2,,rs-means,Unit,171377,each,,,,,,,,,,,1,1
1015,SteelPipeUnion,"Union, steel, malleable iron, black, with brass seat, threaded, 150 lb., 1/2""",0.5,,rs-means,Unit,171378,each,,,,,,,,,,,1,1
1016,SteelPipeUnion,"Union, steel, malleable iron, black, with brass seat, threaded, 150 lb., 3""",3,,rs-means,Unit,171379,each,,,,,,,,,,,1,1
1017,CSteelElbow,"Elbow, 90 Deg., steel, carbon steel, black, long radius, butt weld, standard weight, 3/4"" pipe size, includes 1 weld per joint and weld machine",0.75,,rs-means,Unit,171380,each,,,,,,,,,,,1,1
1018,CSteelElbow,"Elbow, 90 Deg., steel, carbon steel, black, long radius, butt weld, standard weight, 1"" pipe size, includes 1 weld per joint and weld machine",1,,rs-means,Unit,171381,each,,,,,,,,,,,1,1
1019,CSteelElbow,"Elbow, 90 Deg., steel, carbon steel, black, long radius, butt weld, standard weight, 1-1/2"" pipe size, includes 1 weld per joint and weld machine",1.5,,rs-means,Unit,171382,each,,,,,,,,,,,1,1
1020,CSteelElbow,"Elbow, 90 Deg., steel, carbon steel, black, long radius, butt weld, standard weight, 2"" pipe size, includes 1 weld per joint and weld machine",2,,rs-means,Unit,171383,each,,,,,,,,,,,1,1
1021,CSteelElbow,"Elbow, 90 Deg., steel, carbon steel, black, long radius, butt weld, standard weight, 3"" pipe size, includes 1 weld per joint and weld machine",3,,rs-means,Unit,171384,each,,,,,,,,,,,1,1
1022,CSteelRed,"Reducer, steel, carbon steel, black, eccentric, butt weld, standard weight, 2"" pipe size, includes 1 weld per joint and weld machine",2,,rs-means,Unit,171385,each,,,,,,,,,,,1,1
1023,CSteelRed,"Reducer, steel, carbon steel, black, eccentric, butt weld, standard weight, 3"" pipe size, includes 1 weld per joint and weld machine",3,,rs-means,Unit,171386,each,,,,,,,,,,,1,1
1024,CSteelRed,"Reducer, steel, carbon steel, black, eccentric, butt weld, standard weight, 4"" pipe size, includes 1 weld per joint and weld machine",4,,rs-means,Unit,171387,each,,,,,,,,,,,1,1
1025,CSteelTee,"Tee, steel, carbon steel, black, reducing on the outlet, butt weld, standard weight, 3"" x 2-1/2"" pipe size, includes 1 weld per joint and weld machine",3,,rs-means,Unit,171388,each,,,,,,,,,,,1,1
1026,CSteelTee,"Tee, steel, carbon steel, black, reducing on the outlet, butt weld, standard weight, 4"" x 3"" pipe size, includes 1 weld per joint and weld machine",4,,rs-means,Unit,171389,each,,,,,,,,,,,1,1
1027,CSteelNozzle,"Nozzle, steel, T-O-L, weld-on, 1"" pipe size, includes 1 weld per joint and weld machine",1,,rs-means,Unit,171390,each,,,,,,,,,,,1,1
1028,CSteelNozzle,"Nozzle, steel, T-O-L, weld-on, 1-1/4"" pipe size, includes 1 weld per joint and weld machine",1.25,,rs-means,Unit,171391,each,,,,,,,,,,,1,1
1029,CSteelNozzle,"Nozzle, steel, T-O-L, weld-on, 1-1/2"" pipe size, includes 1 weld per joint and weld machine",1.5,,rs-means,Unit,171392,each,,,,,,,,,,,1,1
1030,CSteelNozzle,"Nozzle, steel, T-O-L, weld-on, 2"" pipe size, includes 1 weld per joint and weld machine",2,,rs-means,Unit,171393,each,,,,,,,,,,,1,1
1031,CSteelNozzle,"Nozzle, steel, T-O-L, weld-on, 2-1/2"" pipe size, includes 1 weld per joint and weld machine",2.5,,rs-means,Unit,171394,each,,,,,,,,,,,1,1
1032,CSteelNozzle,"Nozzle, steel, T-O-L, weld-on, 4"" pipe size, includes 1 weld per joint and weld machine",4,,rs-means,Unit,171395,each,,,,,,,,,,,1,1
1033,SteelFlange,"Flange, steel, forged steel, weld neck, 150 lb., 1/2"" pipe size, includes 1 weld per joint and weld machine",0.5,,rs-means,Unit,171396,each,,,,,,,,,,,1,1
1034,SteelFlange,"Flange, steel, forged steel, weld neck, 150 lb., 3/4"" pipe size, includes 1 weld per joint and weld machine",0.75,,rs-means,Unit,171397,each,,,,,,,,,,,1,1
1035,SteelFlange,"Flange, steel, forged steel, weld neck, 150 lb., 1"" pipe size, includes 1 weld per joint and weld machine",1,,rs-means,Unit,171398,each,,,,,,,,,,,1,1
