template,building_type,space_type,min_stories,max_stories,w_per_m2,Fixture_type_less_than_7.88ft_ht,Fixture_type_7.88_to_15.75ft_ht,Fixture_type_greater_than_>15.75ft_ht,Lux,Type
NECB 2017,Space Function,Corridor/Transition area other-sch-G,1,1,7.1,29,38,49,150,LED
NECB 2017,Space Function,Corridor/Transition area other-sch-H,1,1,7.1,29,38,49,150,LED
NECB 2017,Space Function,Corridor/Transition area other-sch-I,1,1,7.1,29,38,49,150,LED
NECB 2017,Space Function,Corridor/Transition area other-sch-J,1,1,7.1,29,38,49,150,LED
NECB 2017,Space Function,Corridor/Transition area other-sch-K,1,1,7.1,29,38,49,150,LED
NECB 2017,Space Function,Courtroom,1,1,15.0,25,23,47,400,LED
NECB 2017,Space Function,Dining area - bar lounge/leisure dining,1,1,10.0,22,38,49,100,LED
NECB 2017,Space Function,Dining area - cafeteria/fast food dining,1,1,6.8,30,37,55,200,LED
NECB 2017,Space Function,Dining area - family dining,1,1,7.6,30,37,55,200,LED
NECB 2017,Space Function,Dining area - penitentiary,1,1,10.3,30,37,55,200,LED
NECB 2017,Space Function,Dining area - space designed to ANSI/IES RP-28 (used primarily by residents),1,1,21.5,30,37,55,200,LED
NECB 2017,Space Function,Dining area - other,1,1,6.8,30,37,55,200,LED
NECB 2017,Space Function,Dressing/Fitting room - performing arts theatre,1,1,6.6,30,37,48,250,LED
NECB 2017,Space Function,Electrical/Mechanical room-sch-A,1,1,4.6,28,45,47,350,LED
NECB 2017,Space Function,Electrical/Mechanical room-sch-B,1,1,4.6,28,45,47,350,LED
NECB 2017,Space Function,Electrical/Mechanical room-sch-C,1,1,4.6,28,45,47,350,LED
NECB 2017,Space Function,Electrical/Mechanical room-sch-D,1,1,4.6,28,45,47,350,LED
NECB 2017,Space Function,Electrical/Mechanical room-sch-E,1,1,4.6,28,45,47,350,LED
NECB 2017,Space Function,Electrical/Mechanical room-sch-F,1,1,4.6,28,45,47,350,LED
NECB 2017,Space Function,Electrical/Mechanical room-sch-G,1,1,4.6,28,45,47,350,LED
NECB 2017,Space Function,Electrical/Mechanical room-sch-H,1,1,4.6,28,45,47,350,LED
NECB 2017,Space Function,Electrical/Mechanical room-sch-I,1,1,4.6,28,45,47,350,LED
NECB 2017,Space Function,Electrical/Mechanical room-sch-J,1,1,4.6,28,45,47,350,LED
NECB 2017,Space Function,Electrical/Mechanical room-sch-K,1,1,4.6,28,45,47,350,LED
NECB 2017,Space Function,Emergency vehicle garage,1,1,4.4,28,45,47,350,LED
NECB 2017,Space Function,Food preparation area,1,1,11.4,25,39,53,500,LED
NECB 2017,Space Function,Guest room,1,1,8.3,22,24,55,200,LED
NECB 2017,Space Function,Guest room,2,4,8.3,22,24,55,200,LED
NECB 2017,Space Function,Guest room,5,999,8.3,22,24,55,200,LED
NECB 2017,Space Function,Laboratory - classrooms,1,1,12.9,25,39,46,500,LED
NECB 2017,Space Function,Laboratory - other,1,1,15.6,26,41,53,650,LED
NECB 2017,Space Function,Laundry/Washing area,1,1,4.6,28,39,55,350,LED
NECB 2017,Space Function,Loading dock interior,1,1,6.2,30,37,48,200,LED
NECB 2017,Space Function,Lobby - elevator,1,999,7.3,30,37,55,200,LED
NECB 2017,Space Function,Lobby - hotel,1,999,11.4,30,40,55,250,LED
NECB 2017,Space Function,Lobby - motion picture theatre,1,999,4.8,30,38,49,150,LED
NECB 2017,Space Function,Lobby - performing arts theatre,1,999,18.3,30,37,48,200,LED
NECB 2017,Space Function,Lobby - space designed to ANSI/IES RP-28 (used primarily by residents),1,999,21.8,30,38,49,150,LED
NECB 2017,Space Function,Lobby - other,1,999,10.8,30,38,49,150,LED
NECB 2017,Space Function,Locker room-sch-A,1,1,5.2,29,38,49,100,LED
NECB 2017,Space Function,Locker room-sch-B,1,1,5.2,29,38,49,100,LED
NECB 2017,Space Function,Locker room-sch-C,1,1,5.2,29,38,49,100,LED
NECB 2017,Space Function,Locker room-sch-D,1,1,5.2,29,38,49,100,LED
NECB 2017,Space Function,Locker room-sch-E,1,1,5.2,29,38,49,100,LED
NECB 2017,Space Function,Locker room-sch-F,1,1,5.2,29,38,49,100,LED
NECB 2017,Space Function,Locker room-sch-G,1,1,5.2,29,38,49,100,LED
NECB 2017,Space Function,Locker room-sch-H,1,1,5.2,29,38,49,100,LED
NECB 2017,Space Function,Locker room-sch-I,1,1,5.2,29,38,49,100,LED
NECB 2017,Space Function,Locker room-sch-J,1,1,5.2,29,38,49,100,LED
NECB 2017,Space Function,Locker room-sch-K,1,1,5.2,29,38,49,100,LED
NECB 2017,Space Function,Lounge/Break room - health care facility,1,1,8.4,22,24,49,150,LED
NECB 2017,Space Function,Lounge/Break room - other,1,1,6.7,22,24,49,150,LED
NECB 2017,Space Function,Office enclosed <= 25 m2,1,2,10.0,21,23,47,400,LED
NECB 2017,Space Function,Office enclosed <= 25 m2,3,999,10.0,21,23,47,400,LED
NECB 2017,Space Function,Office enclosed > 25 m2,1,2,10.0,21,23,47,400,LED
NECB 2017,Space Function,Office enclosed > 25 m2,3,999,10.0,21,23,47,400,LED
NECB 2017,Space Function,Office open plan,1,2,8.7,21,23,47,400,LED
NECB 2017,Space Function,Office open plan,3,999,8.7,21,23,47,400,LED
NECB 2017,Space Function,Pharmacy area,1,1,14.4,25,23,47,400,LED
NECB 2017,Space Function,Sales area,1,1,13.1,25,39,46,500,LED
NECB 2017,Space Function,Seating area general-sch-A,1,1,4.6,22,24,49,150,LED
NECB 2017,Space Function,Seating area general-sch-B,1,1,4.6,22,24,49,150,LED
NECB 2017,Space Function,Seating area general-sch-C,1,1,4.6,22,24,49,150,LED
NECB 2017,Space Function,Seating area general-sch-D,1,1,4.6,22,24,49,150,LED
NECB 2017,Space Function,Seating area general-sch-E,1,1,4.6,22,24,49,150,LED
NECB 2017,Space Function,Seating area general-sch-F,1,1,4.6,22,24,49,150,LED
NECB 2017,Space Function,Seating area general-sch-G,1,1,4.6,22,24,49,150,LED
NECB 2017,Space Function,Seating area general-sch-H,1,1,4.6,22,24,49,150,LED
NECB 2017,Space Function,Seating area general-sch-I,1,1,4.6,22,24,49,150,LED
NECB 2017,Space Function,Seating area general-sch-J,1,1,4.6,22,24,49,150,LED
NECB 2017,Space Function,Seating area general-sch-K,1,1,4.6,22,24,49,150,LED
NECB 2017,Space Function,Stairway/Stairwell-sch-A,1,1,6.2,29,38,49,150,LED
NECB 2017,Space Function,Stairway/Stairwell-sch-B,1,1,6.2,29,38,49,150,LED
NECB 2017,Space Function,Stairway/Stairwell-sch-C,1,1,6.2,29,38,49,150,LED
NECB 2017,Space Function,Stairway/Stairwell-sch-D,1,1,6.2,29,38,49,150,LED
NECB 2017,Space Function,Stairway/Stairwell-sch-E,1,1,6.2,29,38,49,150,LED
NECB 2017,Space Function,Stairway/Stairwell-sch-F,1,1,6.2,29,38,49,150,LED
NECB 2017,Space Function,Stairway/Stairwell-sch-G,1,1,6.2,29,38,49,150,LED
NECB 2017,Space Function,Stairway/Stairwell-sch-H,1,1,6.2,29,38,49,150,LED
NECB 2017,Space Function,Stairway/Stairwell-sch-I,1,1,6.2,29,38,49,150,LED
NECB 2017,Space Function,Stairway/Stairwell-sch-J,1,1,6.2,29,38,49,150,LED
NECB 2017,Space Function,Stairway/Stairwell-sch-K,1,1,6.2,29,38,49,150,LED
NECB 2017,Space Function,Storage garage interior,1,1,1.5,29,44,49,75,LED
NECB 2017,Space Function,Storage room < 5 m2-sch-A,1,1,10.4,29,44,49,100,LED
NECB 2017,Space Function,Storage room < 5 m2-sch-B,1,1,10.4,29,44,49,100,LED
NECB 2017,Space Function,Storage room < 5 m2-sch-C,1,1,10.4,29,44,49,100,LED
NECB 2017,Space Function,Storage room < 5 m2-sch-D,1,1,10.4,29,44,49,100,LED
NECB 2017,Space Function,Storage room < 5 m2-sch-E,1,1,10.4,29,44,49,100,LED
NECB 2017,Space Function,Storage room < 5 m2-sch-F,1,1,10.4,29,44,49,100,LED
NECB 2017,Space Function,Storage room < 5 m2-sch-G,1,1,10.4,29,44,49,100,LED
NECB 2017,Space Function,Storage room < 5 m2-sch-H,1,1,10.4,29,44,49,100,LED
NECB 2017,Space Function,Storage room < 5 m2-sch-I,1,1,10.4,29,44,49,100,LED
NECB 2017,Space Function,Storage room < 5 m2-sch-J,1,1,10.4,29,44,49,100,LED
NECB 2017,Space Function,Storage room < 5 m2-sch-K,1,1,10.4,29,44,49,100,LED
NECB 2017,Space Function,Storage room <= 5 m2 <= 100 m2-sch-A,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room <= 5 m2 <= 100 m2-sch-B,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room <= 5 m2 <= 100 m2-sch-C,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room <= 5 m2 <= 100 m2-sch-D,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room <= 5 m2 <= 100 m2-sch-E,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room <= 5 m2 <= 100 m2-sch-F,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room <= 5 m2 <= 100 m2-sch-G,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room <= 5 m2 <= 100 m2-sch-H,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room <= 5 m2 <= 100 m2-sch-I,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room <= 5 m2 <= 100 m2-sch-J,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room <= 5 m2 <= 100 m2-sch-K,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room > 100 m2-sch-A,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room > 100 m2-sch-B,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room > 100 m2-sch-C,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room > 100 m2-sch-D,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room > 100 m2-sch-E,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room > 100 m2-sch-F,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room > 100 m2-sch-G,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room > 100 m2-sch-H,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room > 100 m2-sch-I,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room > 100 m2-sch-J,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Storage room > 100 m2-sch-K,1,1,6.8,29,44,49,100,LED
NECB 2017,Space Function,Vehicle maintenance area,1,1,6.0,56,44,54,500,LED
NECB 2017,Space Function,Washroom - space designed to ANSI/IES RP-28 (used primarily by residents)-sch-A,1,1,13.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - space designed to ANSI/IES RP-28 (used primarily by residents)-sch-B,1,1,13.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - space designed to ANSI/IES RP-28 (used primarily by residents)-sch-C,1,1,13.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - space designed to ANSI/IES RP-28 (used primarily by residents)-sch-D,1,1,13.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - space designed to ANSI/IES RP-28 (used primarily by residents)-sch-E,1,1,13.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - space designed to ANSI/IES RP-28 (used primarily by residents)-sch-F,1,1,13.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - space designed to ANSI/IES RP-28 (used primarily by residents)-sch-G,1,1,13.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - space designed to ANSI/IES RP-28 (used primarily by residents)-sch-H,1,1,13.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - space designed to ANSI/IES RP-28 (used primarily by residents)-sch-I,1,1,13.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - space designed to ANSI/IES RP-28 (used primarily by residents)-sch-J,1,1,13.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - space designed to ANSI/IES RP-28 (used primarily by residents)-sch-K,1,1,13.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - other-sch-A,1,1,9.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - other-sch-B,1,1,9.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - other-sch-C,1,1,9.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - other-sch-D,1,1,9.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - other-sch-E,1,1,9.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - other-sch-F,1,1,9.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - other-sch-G,1,1,9.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - other-sch-H,1,1,9.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - other-sch-I,1,1,9.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - other-sch-J,1,1,9.1,22,38,49,150,LED
NECB 2017,Space Function,Washroom - other-sch-K,1,1,9.1,22,38,49,150,LED
NECB 2017,Space Function,Workshop,1,1,12.3,25,39,46,500,LED
NECB 2017,Space Function,Convention centre exhibit space,1,1,9.5,25,39,46,500,LED
NECB 2017,Space Function,Dormitory living quarters,1,1,5.8,22,24,55,125,LED
NECB 2017,Space Function,Dwelling units general,1,4,5.0,22,24,55,125,LED
NECB 2017,Space Function,Dwelling units general,5,999,5.0,22,24,55,125,LED
NECB 2017,Space Function,Dwelling units long-term,1,4,5.0,21,23,55,300,LED
NECB 2017,Space Function,Dwelling units long-term,5,999,5.0,21,23,55,300,LED
NECB 2017,Space Function,Fire station sleeping quarters,1,1,2.2,22,24,49,150,LED
NECB 2017,Space Function,Gymnasium/Fitness centre exercise area,1,1,5.4,21,39,47,350,LED
NECB 2017,Space Function,Gymnasium/Fitness centre playing area,1,1,8.8,21,39,47,350,LED
NECB 2017,Space Function,Health care facility exam/treatment room,1,1,18.1,26,41,53,600,LED
NECB 2017,Space Function,Health care facility imaging room,1,1,11.4,21,40,48,225,LED
NECB 2017,Space Function,Health care facility medical supply room,1,1,5.8,25,39,46,400,LED
NECB 2017,Space Function,Health care facility nursery,1,1,10.8,25,23,47,400,LED
NECB 2017,Space Function,Health care facility nurses station,1,1,8.7,25,23,47,400,LED
NECB 2017,Space Function,Health care facility operating room,1,1,23.4,27,42,51,1000,LED
NECB 2017,Space Function,Health care facility patient room,1,1,6.7,21,23,47,400,LED
NECB 2017,Space Function,Health care facility physical therapy room,1,1,9.0,21,23,47,350,LED
NECB 2017,Space Function,Health care facility recovery room,1,1,11.1,21,23,48,250,LED
NECB 2017,Space Function,Library reading area,1,1,8.8,25,39,55,500,LED
NECB 2017,Space Function,Library reading area,2,999,8.8,25,39,55,500,LED
NECB 2017,Space Function,Library stacks,1,1,12.9,25,39,55,500,LED
NECB 2017,Space Function,Library stacks,2,999,12.9,25,39,55,500,LED
NECB 2017,Space Function,Manufacturing facility equipment room,1,1,7.0,33,41,53,600,LED
NECB 2017,Space Function,detailed manufacturing area,1,1,10.0,33,41,53,600,LED
NECB 2017,Space Function,Manufacturing facility extra high bay area (> 15 m floor-to-ceiling height),1,1,11.3,28,39,46,400,LED
NECB 2017,Space Function,Manufacturing facility high bay area (7.5 to 15 m floor-to-ceiling height),1,1,8.1,28,39,46,400,LED
NECB 2017,Space Function,Manufacturing facility low bay area (< 7.5 m floor-to-ceiling height),1,1,10.3,28,39,46,400,LED
NECB 2017,Space Function,Museum general exhibition area,1,1,11.3,21,40,48,250,LED
NECB 2017,Space Function,Museum restoration room,1,1,9.2,26,41,53,600,LED
NECB 2017,Space Function,Post office sorting area,1,1,7.3,21,23,47,400,LED
NECB 2017,Space Function,Religious building fellowship hall,1,1,5.9,21,24,48,250,LED
NECB 2017,Space Function,Religious building worship/pulpit/choir area,1,1,16.5,21,24,48,250,LED
NECB 2017,Space Function,Retail facility dressing/fitting room,1,1,5.4,21,24,47,350,LED
NECB 2017,Space Function,Retail facility mall concourse,1,1,9.7,31,39,46,400,LED
NECB 2017,Space Function,Space designed to ANSI/IES RP-28 chapel (used primarily by residents),1,1,11.4,22,38,49,150,LED
NECB 2017,Space Function,Space designed to ANSI/IES RP-28 recreation room (used primarily by residents),1,1,19.4,21,38,49,150,LED
NECB 2017,Space Function,Sports arena playing area class I facility(4),1,1,26.6,36,43,50,1600,LED
NECB 2017,Space Function,Sports arena playing area class II facility(4),1,1,21.1,35,42,51,1000,LED
NECB 2017,Space Function,Sports arena playing area class III facility(4),1,1,18.3,34,42,52,800,LED
NECB 2017,Space Function,Sports arena playing area class IV facility(4),1,1,12.2,32,39,46,500,LED
NECB 2017,Space Function,Transportation facility airport concourse,1,1,3.3,30,38,49,150,LED
NECB 2017,Space Function,Transportation facility baggage/carousel area,1,1,4.8,30,37,48,250,LED
NECB 2017,Space Function,Transportation facility terminal ticket counter,1,1,6.7,30,37,48,250,LED
NECB 2017,Space Function,Warehouse storage area medium to bulky palletized items,1,1,3.8,30,37,48,200,LED
NECB 2017,Space Function,Warehouse storage area small hand-carried items(4),1,1,7.4,30,37,48,300,LED
NECB 2017,Space Function,- undefined -,1,1,0.0,Nil,Nil,Nil,0,LED
NECB 2020,Space Function,Atrium (height < 6m)-sch-A,1,1,4.2,30,37,48,250,LED
NECB 2020,Space Function,Atrium (height < 6m)-sch-B,1,1,4.2,30,37,48,250,LED
NECB 2020,Space Function,Atrium (height < 6m)-sch-C,1,1,4.2,30,37,48,250,LED
NECB 2020,Space Function,Atrium (height < 6m)-sch-D,1,1,4.2,30,37,48,250,LED
NECB 2020,Space Function,Atrium (height < 6m)-sch-E,1,1,4.2,30,37,48,250,LED
NECB 2020,Space Function,Atrium (height < 6m)-sch-F,1,1,4.2,30,37,48,250,LED
NECB 2020,Space Function,Atrium (height < 6m)-sch-G,1,1,4.2,30,37,48,250,LED
NECB 2020,Space Function,Atrium (height < 6m)-sch-H,1,1,4.2,30,37,48,250,LED
NECB 2020,Space Function,Atrium (height < 6m)-sch-I,1,1,4.2,30,37,48,250,LED
NECB 2020,Space Function,Atrium (height < 6m)-sch-J,1,1,4.2,30,37,48,250,LED
NECB 2020,Space Function,Atrium (height < 6m)-sch-K,1,1,4.2,30,37,48,250,LED
NECB 2020,Space Function,Atrium (6 =< height <= 12m)-sch-A,1,1,5.2,21,39,47,250,LED
NECB 2020,Space Function,Atrium (6 =< height <= 12m)-sch-B,1,1,5.2,21,39,47,250,LED
NECB 2020,Space Function,Atrium (6 =< height <= 12m)-sch-C,1,1,5.2,21,39,47,250,LED
NECB 2020,Space Function,Atrium (6 =< height <= 12m)-sch-D,1,1,5.2,21,39,47,250,LED
NECB 2020,Space Function,Atrium (6 =< height <= 12m)-sch-E,1,1,5.2,21,39,47,250,LED
NECB 2020,Space Function,Atrium (6 =< height <= 12m)-sch-F,1,1,5.2,21,39,47,250,LED
NECB 2020,Space Function,Atrium (6 =< height <= 12m)-sch-G,1,1,5.2,21,39,47,250,LED
NECB 2020,Space Function,Atrium (6 =< height <= 12m)-sch-H,1,1,5.2,21,39,47,250,LED
NECB 2020,Space Function,Atrium (6 =< height <= 12m)-sch-I,1,1,5.2,21,39,47,250,LED
NECB 2020,Space Function,Atrium (6 =< height <= 12m)-sch-J,1,1,5.2,21,39,47,250,LED
NECB 2020,Space Function,Atrium (6 =< height <= 12m)-sch-K,1,1,5.2,21,39,47,250,LED
NECB 2020,Space Function,Atrium (height > 12m)-sch-A,1,1,6.5,21,23,47,250,LED
NECB 2020,Space Function,Atrium (height > 12m)-sch-B,1,1,6.5,21,23,47,250,LED
NECB 2020,Space Function,Atrium (height > 12m)-sch-C,1,1,6.5,21,23,47,250,LED
NECB 2020,Space Function,Atrium (height > 12m)-sch-D,1,1,6.5,21,23,47,250,LED
NECB 2020,Space Function,Atrium (height > 12m)-sch-E,1,1,6.5,21,23,47,250,LED
NECB 2020,Space Function,Atrium (height > 12m)-sch-F,1,1,6.5,21,23,47,250,LED
NECB 2020,Space Function,Atrium (height > 12m)-sch-G,1,1,6.5,21,23,47,250,LED
NECB 2020,Space Function,Atrium (height > 12m)-sch-H,1,1,6.5,21,23,47,250,LED
NECB 2020,Space Function,Atrium (height > 12m)-sch-I,1,1,6.5,21,23,47,250,LED
NECB 2020,Space Function,Atrium (height > 12m)-sch-J,1,1,6.5,21,23,47,250,LED
NECB 2020,Space Function,Atrium (height > 12m)-sch-K,1,1,6.5,21,23,47,250,LED
NECB 2020,Space Function,Audience seating area permanent - auditorium,1,1,6.5,29,44,49,100,LED
NECB 2020,Space Function,Audience seating area permanent - auditorium,2,999,6.5,29,44,49,100,LED
NECB 2020,Space Function,Audience seating area permanent - convention centre,1,1,8.8,21,23,47,350,LED
NECB 2020,Space Function,Audience seating area permanent - gymnasium,1,1,2.5,22,24,49,190,LED
NECB 2020,Space Function,Audience seating area permanent - motion picture theatre,1,1,2.9,29,38,49,150,LED
NECB 2020,Space Function,Audience seating area permanent - penitentiary,1,1,7.2,30,37,48,250,LED
NECB 2020,Space Function,Audience seating area permanent - performing arts theatre,1,1,12.5,21,24,48,250,LED
NECB 2020,Space Function,Audience seating area permanent - religious building,1,1,7.8,22,38,49,150,LED
NECB 2020,Space Function,Audience seating area permanent - sports arena,1,1,3.5,30,37,48,150,LED
NECB 2020,Space Function,Audience seating area permanent - other-sch-A,1,1,2.5,30,37,48,100,LED
NECB 2020,Space Function,Audience seating area permanent - other-sch-B,1,1,2.5,30,37,48,100,LED
NECB 2020,Space Function,Audience seating area permanent - other-sch-C,1,1,2.5,30,37,48,100,LED
NECB 2020,Space Function,Audience seating area permanent - other-sch-D,1,1,2.5,30,37,48,100,LED
NECB 2020,Space Function,Audience seating area permanent - other-sch-E,1,1,2.5,30,37,48,100,LED
NECB 2020,Space Function,Audience seating area permanent - other-sch-F,1,1,2.5,30,37,48,100,LED
NECB 2020,Space Function,Audience seating area permanent - other-sch-G,1,1,2.5,30,37,48,100,LED
NECB 2020,Space Function,Audience seating area permanent - other-sch-H,1,1,2.5,30,37,48,100,LED
NECB 2020,Space Function,Audience seating area permanent - other-sch-I,1,1,2.5,30,37,48,100,LED
